YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201906,139379,838427,1,.69,"N","CLINTON",41.14,-112.07,418400,1124200
201906,139379,838428,1,8.06,"SSW","LITTLE MTN",41.15,-112.33,419000,11219800
201906,139379,838689,1,.72,"N","(SLC)SALT LAKE CITY",40.7904,-111.9708,4047424,11158248
201906,139380,838429,1,.52,"E","BURMESTER",40.68,-112.44,4040800,11226400
201906,139387,838466,1,1.34,"S","PERKINSVILLE",36.2006,-81.6718,3612036,8140308
201906,139387,838466,2,1.41,"S","PERKINSVILLE",36.1996,-81.672,3611976,8140320
201906,139387,838466,3,1.42,"SSE","PERKINSVILLE",36.2004,-81.662,3612024,8139720
201906,139387,838466,4,1.33,"SSE","PERKINSVILLE",36.2014,-81.664,3612084,8139840
201906,139387,838466,5,1.29,"S","PERKINSVILLE",36.2016,-81.6657,3612096,8139942
201906,139387,838468,1,1,"ESE","PERKINSVILLE",36.2159,-81.6529,3612954,8139174
201906,139387,838468,2,.67,"E","PERKINSVILLE",36.219,-81.658,3613140,8139480
201906,139387,838468,3,.65,"E","PERKINSVILLE",36.2184,-81.6585,3613104,8139510
201906,139387,838468,4,.98,"ESE","PERKINSVILLE",36.2154,-81.6534,3612924,8139204
201906,139387,838469,1,1.3,"NW","BOONE BLWNG RCK ARPT",36.2139,-81.6456,3612834,8138736
201906,139401,841282,1,2.04,"NW","WOODLAND",41.5929,-86.205,4135574,8612300
201906,139401,841282,2,2.44,"NNW","WOODLAND",41.5999,-86.205,4135994,8612300
201906,139401,841283,1,3.71,"ENE","NUTWOOD",41.6211,-86.214,4137266,8612840
201906,139401,841283,2,2.38,"SE","SOUTH BEND",41.6501,-86.2124,4139006,8612744
201906,139401,841290,1,1.38,"S","TEEGARDEN",41.45,-86.38,4127000,8622800
201906,139402,838529,1,1.7,"WNW","GILMER PARK",41.61,-86.33,4136600,8619800
201906,139402,838530,1,1.24,"NW","SOUTH BEND",41.68,-86.27,4140800,8616200
201906,139402,838531,1,1.24,"NW","MOONLIGHT BAY",41.59,-85.05,4135400,853000
201906,139402,838532,1,0,"N","ANGOLA",41.63,-85,4137800,8500
201906,139402,838533,1,.69,"S","NUTWOOD",41.59,-86.28,4135400,8616800
201906,139402,838534,1,1.48,"NNW","GILMER PARK",41.62,-86.31,4137200,8618600
201906,139402,838535,1,.52,"E","PLEASANT LAKE",41.57,-85.01,4134200,85600
201906,139402,838536,1,.86,"SE","FLINT",41.64,-85.12,4138400,857200
201906,139402,838537,1,2.14,"SSE","MISHAWAKA",41.64,-86.16,4138400,869600
201906,139402,838539,1,2.18,"ESE","ELKHART MIDWAY ARPT",41.61,-85.88,4136600,8552800
201906,139402,838540,1,2.76,"N","GOSHEN",41.62,-85.83,4137200,8549800
201906,139402,838541,1,2.49,"SE","ELKHART MIDWAY ARPT",41.6,-85.88,4136000,8552800
201906,139402,838542,1,1.24,"SW","LAGRANGE",41.64,-85.44,4138400,8526400
201906,139402,838543,1,.69,"S","LAGRANGE",41.64,-85.42,4138400,8525200
201906,139402,838544,1,2.14,"SSE","WAKARUSA",41.5,-86.01,4130000,86600
201906,139402,838545,1,.86,"NW","WOLCOTTVILLE",41.53,-85.38,4131800,8522800
201906,139402,838546,1,2.07,"E","BUTLER",41.43,-84.83,4125800,8449800
201906,139402,838547,1,0,"N","BUTLER",41.43,-84.87,4125800,8452200
201906,139402,838548,1,.52,"W","GOSHEN",41.58,-85.84,4134800,8550400
201906,139402,838549,1,.87,"SW","WESTLAWN",41.07,-85.26,414200,8515600
201906,139402,838550,1,3.12,"W","GREENDALE",41.1,-85.18,416000,8510800
201906,139402,838551,1,1.48,"NNW","GREENDALE",41.12,-85.13,417200,857800
201906,139402,838552,1,.52,"W","FT WAYNE",41.07,-85.14,414200,858400
201906,139402,838553,1,1.73,"NW","THURMAN",41.14,-85.02,418400,851200
201906,139402,838555,1,.52,"E","CONCORDIA GARDENS",41.12,-85.09,417200,855400
201906,139402,838556,1,2.09,"NE","ROYAL OAKS",41.12,-85.05,417200,853000
201906,139402,838557,1,1.04,"E","BROOKSIDE ESTATES",41.15,-85.06,419000,853600
201906,139402,838558,1,1.73,"NW","THURMAN",41.14,-85.02,418400,851200
201906,139402,838559,1,.87,"SW","DUNFEE",41.07,-85.34,414200,8520400
201906,139402,838560,1,1.7,"WNW","GILMER PARK",41.61,-86.33,4136600,8619800
201906,139402,838561,1,2.76,"N","COSPERVILLE",41.52,-85.47,4131200,8528200
201906,139402,838563,1,2.61,"W","HUNTINGTON MUNI ARPT",40.85,-85.52,4051000,8531200
201906,139402,838564,1,1.57,"W","TOLEDO",40.82,-85.45,4049200,8527000
201906,139403,838565,1,.52,"E","COLUMBIA",41.63,-84.79,4137800,8447400
201906,139403,838566,1,0,"N","MONTPELIER",41.58,-84.6,4134800,8436000
201906,139403,838567,1,.86,"NW","MONTPELIER",41.59,-84.61,4135400,8436600
201906,139403,838568,1,1.48,"NNW","PULASKI",41.54,-84.51,4132400,8430600
201906,139403,838569,1,2.07,"S","GERALD",41.42,-84.13,4125200,847800
201906,139403,838570,1,1.73,"NE","BRYAN",41.49,-84.53,4129400,8431800
201906,139403,838571,1,.69,"N","NAPOLEON",41.39,-84.13,4123400,847800
201906,139403,838572,1,1.48,"NNW","NAPOLEON",41.4,-84.14,4124000,848400
201906,139403,838573,1,.52,"W","ELMIRA",41.58,-84.31,4134800,8418600
201906,139403,838574,1,.69,"N","NAPOLEON",41.39,-84.13,4123400,847800
201906,139403,838575,1,1.71,"WNW","OTTAWA PUTNAM CO ARP",41.04,-84.01,412400,84600
201906,139403,838576,1,1.25,"WSW","HICKSVILLE",41.29,-84.77,4117400,8446200
201906,139403,838577,1,2.14,"NNW","ANTWERP",41.21,-84.74,4112600,8444400
201906,139403,838578,1,1.7,"WNW","THE BEND",41.29,-84.55,4117400,8433000
201906,139403,838579,1,1.7,"WNW","THE BEND",41.29,-84.55,4117400,8433000
201906,139403,838584,1,2.76,"NNE","NAPOLEON",41.414,-84.1022,4124840,846132
201906,139403,838584,2,3.08,"E","TEXAS",41.4243,-83.8909,4125458,8353454
201906,139403,838584,3,2.86,"NE","MC CLURE",41.3971,-83.8884,4123826,8353304
201906,139403,838584,4,1.49,"ENE","NAPOLEON",41.3871,-84.1028,4123226,846168
201906,139404,838582,1,3.86,"WSW","DRYFORK",36.1387,-93.5477,368322,9332862
201906,139404,838582,2,3.81,"WSW","DRYFORK",36.1353,-93.5458,368118,9332748
201906,139404,838582,3,4.07,"WSW","DRYFORK",36.1343,-93.5504,368058,9333024
201906,139404,838582,4,4.08,"WSW","DRYFORK",36.1368,-93.5512,368208,9333072
201906,139405,838586,1,0,"N","STURGIS",41.8,-85.42,4148000,8525200
201906,139405,838587,1,3.61,"SSW","RANSOM",41.72,-84.55,4143200,8433000
201906,139405,838588,1,.69,"N","MOSCOW",42.06,-84.5,423600,8430000
201906,139405,838589,1,.69,"N","MENDON",42.01,-85.45,42600,8527000
201906,139405,838590,1,0,"N","STURGIS",41.8,-85.42,4148000,8525200
201906,139414,838611,1,.54,"W","PENDLETON",38,-77.91,3800,7754600
201906,139414,838613,1,1.8,"WSW","PURVIS",36.71,-76.8,3642600,7648000
201906,139414,838614,1,1.49,"SSW","PENDLETON",37.98,-77.91,3758800,7754600
201906,139414,838615,1,.88,"SE","MINERAL",38.01,-77.91,38600,7754600
201906,139414,838616,1,1.49,"SSW","BUMPASS",37.95,-77.74,3757000,7744400
201906,139414,838617,1,.69,"N","BEAVER DAM",37.94,-77.65,3756400,7739000
201906,139414,838618,1,0,"N","CAPE CHARLES",37.27,-76.02,3716200,761200
201906,139792,840850,3,1.14,"NW","LAWRENCEVILLE",36.7592,-77.847,3645552,7750820
201906,139792,840850,4,1.18,"NW","LAWRENCEVILLE",36.7605,-77.8469,3645630,7750814
201906,139792,840856,1,.69,"N","LAWRENCEVILLE ARPT",36.78,-77.8,3646800,7748000
201906,139792,840856,2,.74,"NNW","LAWRENCEVILLE ARPT",36.7804,-77.8029,3646824,7748174
201906,139792,840856,3,.66,"NNW","LAWRENCEVILLE ARPT",36.7792,-77.8031,3646752,7748186
201906,139792,840856,4,.63,"N","LAWRENCEVILLE ARPT",36.7791,-77.8003,3646746,7748018
201906,139792,840863,1,1.49,"SSW","CHARLIE HOPE",36.73,-77.93,3643800,7755800
201906,139792,840863,2,2.18,"SSW","CHARLIE HOPE",36.7217,-77.9371,3643302,7756226
201906,139792,840863,3,1.86,"S","CHARLIE HOPE",36.7231,-77.9221,3643386,7755326
201906,139792,840863,4,1.4,"S","CHARLIE HOPE",36.7298,-77.9218,3643788,7755308
201906,139792,840869,1,1.77,"SE","HAGOOD",36.63,-78.11,3637800,786600
201906,139792,840869,2,1.53,"SE","HAGOOD",36.6343,-78.1105,3638058,786630
201906,139792,840869,3,1.79,"SE","HAGOOD",36.6343,-78.1044,3638058,786264
201906,139792,840869,4,1.99,"SE","HAGOOD",36.6301,-78.104,3637806,786240
201906,139794,840851,1,3.89,"NNE","VALDOSTA",30.88,-83.24,3052800,8314400
201906,139795,840855,1,1.49,"SSW","HOMESTEAD PARK",30.8221,-84.0039,3049326,84234
201906,139795,840855,2,2.29,"ESE","THOMASVILLE",30.8215,-83.9427,3049290,8356562
201906,139795,840855,3,3.02,"WSW","DILLON",30.8775,-83.9388,3052650,8356328
201906,139795,840855,4,2.73,"NNW","HOMESTEAD PARK",30.8761,-84.0088,3052566,84528
201906,139795,840858,1,2.25,"NE","COTTLE",31.22,-83.28,3113200,8316800
201906,139795,840858,2,1.81,"WNW","NASHVILLE",31.211,-83.2778,3112660,8316668
201906,139795,840858,3,1.15,"NW","NASHVILLE",31.213,-83.2623,3112780,8315738
201906,139795,840858,4,1.75,"NNW","NASHVILLE",31.2211,-83.2663,3113266,8315978
201906,139795,840859,1,.91,"NW","FENDER",31.37,-83.49,3122200,8329400
201906,139795,840859,2,.79,"WNW","FENDER",31.3637,-83.4927,3121822,8329562
201906,139795,840859,3,.28,"NNW","FENDER",31.3638,-83.4817,3121828,8328902
201906,139795,840859,4,.85,"NNW","FENDER",31.3717,-83.4844,3122302,8329064
201906,139795,840860,1,3.03,"ESE","WEBER",31.22,-83.08,3113200,834800
201906,139795,840860,2,3.03,"ESE","WEBER",31.2132,-83.0826,3112792,834956
201906,139795,840860,3,2.69,"ESE","WEBER",31.2131,-83.0891,3112786,835346
201906,139795,840860,4,2.67,"ESE","WEBER",31.2213,-83.086,3113278,835160
201906,139795,840861,1,1.05,"WSW","NASHVILLE",31.1933,-83.2659,3111598,8315954
201906,139795,840861,2,1.54,"NNW","NASHVILLE",31.2189,-83.2636,3113134,8315816
201906,139795,840861,3,.8,"NW","NASHVLLE-BERRIEN ARPT",31.2194,-83.2279,3113164,8313674
201906,139795,840861,4,1.15,"ESE","NASHVILLE",31.1955,-83.2313,3111730,8313878
201906,139795,840862,1,2.45,"NNW","COTTLE",31.2346,-83.3192,3114076,8319152
201906,139795,840862,2,2.73,"N","COTTLE",31.2394,-83.3078,3114364,8318468
201906,139795,840862,3,3.21,"N","COTTLE",31.2463,-83.3143,3114778,8318858
201906,139795,840862,4,3.19,"NNW","COTTLE",31.244,-83.3264,3114640,8319584
201906,139795,840864,1,3.45,"S","WEBER",31.18,-83.13,3110800,837800
201906,139795,840864,2,3.79,"S","WEBER",31.1752,-83.1286,3110512,837716
201906,139795,840864,3,3.76,"S","WEBER",31.1758,-83.1361,3110548,838166
201906,139795,840864,4,3.38,"S","WEBER",31.1812,-83.133,3110872,837980
201906,139795,840865,1,1.5,"NNE","NASHVILLE",31.2209,-83.2434,3113254,8314604
201906,139795,840865,2,1.35,"NNE","NASHVILLE",31.2186,-83.243,3113116,8314580
201906,139795,840865,3,1.27,"WNW","NASHVLLE-BERRIEN ARPT",31.2189,-83.2387,3113134,8314322
201906,139795,840865,4,1.31,"NW","NASHVLLE-BERRIEN ARPT",31.2206,-83.2383,3113236,8314298
201906,139795,840866,1,1.38,"N","TIFTON",31.47,-83.5,3128200,8330000
201906,139796,840867,1,0,"N","PETERSON HILL",31.78,-84.84,3146800,8450400
201906,139796,840868,1,1.89,"ENE","WHITEHOUSE",31.82,-84.75,3149200,8445000
201906,139796,840870,1,2.83,"SSE","DOLES",31.66,-83.87,3139600,8352200
201906,139796,840871,1,1.82,"NW","EDISON",31.57,-84.75,3134200,8445000
201906,139796,840872,1,3.02,"ENE","HOBBY",31.67,-83.69,3140200,8341400
201906,139796,840873,1,1.9,"WNW","TERRELL",31.62,-83.77,3137200,8346200
201906,139796,840874,1,.91,"NW","BLAKELY",31.38,-84.94,3122800,8456400
201906,139796,840875,1,1.77,"W","MYSTIC",31.62,-83.36,3137200,8321600
201906,139796,840877,1,2.07,"S","ABBA",31.72,-83.37,3143200,8322200
201906,139796,840878,1,1.18,"W","SYLVESTER-WORTH ARPT",31.55,-83.91,3133000,8354600
201906,139796,840879,1,3,"SSW","PINETTA",31.55,-83.37,3133000,8322200
201906,139796,840880,1,.69,"N","POULAN",31.52,-83.78,3131200,8346800
201906,139796,840882,1,1.37,"WNW","ELMODEL",31.35,-84.49,3121000,8429400
201906,139796,840883,1,1.38,"N","TY TY",31.49,-83.64,3129400,8338400
201906,139796,840890,1,0,"N","GREENOUGH",31.31,-84.1,3118600,846000
201906,139796,840891,1,2.76,"N","COTTLE",31.24,-83.31,3114400,8318600
201906,139796,840893,1,3.26,"WSW","CENTERVILLE",31.25,-84.94,3115000,8456400
201906,139796,840895,1,3,"NNW","STOCKS",31.69,-84.11,3141400,846600
201906,139796,840896,1,2.37,"E","FAIRCHILD",30.82,-84.86,3049200,8451600
201906,139796,840897,1,.69,"N","RECOVERY",30.76,-84.72,3045600,8443200
201906,139796,840899,1,4.78,"E","CAMILLA",31.24,-84.13,3114400,847800
201906,139796,840901,1,2.07,"N","LANEY",31.23,-84.03,3113800,841800
201906,139796,840902,1,0,"N","SALE CITY",31.26,-84.02,3115600,841200
201906,139796,840906,1,.91,"NW","AMSTERDAM",30.73,-84.44,3043800,8426400
201906,139796,840908,1,1.77,"W","SCHLEY",31.23,-83.85,3113800,8351000
201906,139796,840910,1,.59,"W","EASON",30.81,-83.85,3048600,8351000
201906,139796,840911,1,4.31,"NNE","QUITMAN-BROOKS ARPT",30.86,-83.56,3051600,8333600
201906,139796,840912,1,3.63,"W","CLYATTVILLE",30.68,-83.37,3040800,8322200
201906,139796,840913,1,.59,"E","TWIN LAKES",30.69,-83.19,3041400,8311400
201906,139796,840914,1,.91,"NW","STOCKTON",30.94,-83,3056400,8300
201906,139798,840915,1,.69,"N","ROCK HILL",30.6,-86.11,3036000,866600
201906,139798,840917,1,.92,"SW","(AAF)APALACHICOLA ARPT",29.7106,-85.0308,2942636,851848
201906,139798,840919,1,1.2,"E","(AAF)APALACHICOLA ARPT",29.72,-85,2943200,8500
201906,139799,840920,1,.6,"W","PORTLAND",30.51,-86.2,3030600,8612000
201906,139800,840938,1,2.26,"NW","BAUM",30.51,-84.12,3030600,847200
201906,139800,840939,1,1.19,"E","PISGAH CHURCH",30.55,-84.13,3033000,847800
201906,139800,840940,1,.69,"N","BONIFAY",30.79,-85.68,3047400,8540800
201906,139800,841125,1,.59,"W","COTTONDALE",30.79,-85.38,3047400,8522800
201906,139800,841126,1,4.98,"SSE","SILLS",30.87,-85.26,3052200,8515600
201906,139800,841127,1,0,"N","(MAI)MARIANNA MUNICIPAL ARPT",30.83,-85.18,3049800,8510800
201906,139800,841129,1,1.37,"ESE","CHIPOLA TERRACE",30.81,-85.14,3048600,858400
201906,139800,841130,1,2.47,"WSW","TWO EGG",30.84,-85.11,3050400,856600
201906,139800,841131,1,2.16,"SSE","BLUE SPRINGS",30.75,-85.13,3045000,857800
201906,139800,841133,1,2.73,"NW","CYPRESS",30.74,-85.1,3044400,856000
201906,139800,841134,1,0,"N","GRAND RIDGE",30.71,-85.02,3042600,851200
201906,139800,841136,1,4.13,"ENE","ALLIANCE",30.64,-85.05,3038400,853000
201906,139800,841138,1,3.29,"NNE","MADISON",30.5,-83.38,3030000,8322800
201906,139800,841139,1,.69,"N","PINETTA",30.6,-83.35,3036000,8321000
201906,139800,841140,1,.69,"N","HOPEWELL",30.39,-83.44,3023400,8326400
201906,139801,840922,1,.69,"N","CRAWFORDVILLE",30.18,-84.37,3010800,8422200
201906,139801,840923,1,.91,"NW","PONCE DE LEON",30.73,-85.94,3043800,8556400
201906,139801,840924,1,.69,"N","TURQUOISE BEACH",30.41,-86.31,3024600,8618600
201906,139801,840925,1,.91,"NE","MADISON",30.47,-83.4,3028200,8324000
201906,139801,840927,1,5.47,"NW","HOPEWELL",30.44,-83.5,3026400,8330000
201906,139801,840928,1,5.4,"E","GREENVILLE",30.48,-83.54,3028800,8332400
201906,139801,840929,1,.69,"N","HOLLYWOOD BEACH",30.26,-85.95,3015600,8557000
201906,139816,840986,1,3.42,"W","GOODLETT",34.34,-99.94,3420400,9956400
201906,139816,840988,1,3,"WNW","KNOX CITY",33.4366,-99.8681,3326196,9952086
201906,139847,841279,1,.79,"NNE","MC CLURE ARPT",41.3096,-83.9418,4118576,8356508
201906,139847,841279,2,.7,"NNW","WESTHOPE",41.3096,-83.934,4118576,8356040
201906,139848,841285,1,.86,"NE","NEW CARLISLE",41.71,-86.51,4142600,8630600
201906,139848,841286,1,.52,"E","CRUMSTOWN",41.63,-86.41,4137800,8624600
201906,139848,841287,1,2.59,"NW","GILMER PARK",41.63,-86.33,4137800,8619800
201906,139849,841288,1,1.25,"WSW","FRANCESVILLE",40.97,-86.89,4058200,8653400
201905,135728,814322,1,.56,"E","EMBREEVILLE JCT",36.3,-82.37,3618000,8222200
201905,135728,814323,1,0,"N","LOUISVILLE",35.82,-84.05,3549200,843000
201905,135728,814324,1,1.32,"WSW","DU PONT",35.81,-83.72,3548600,8343200
201905,135728,814327,1,1.78,"NW","KNOB CREEK",35.85,-83.75,3551000,8345000
201905,135728,814328,1,1.49,"NNE","SUBURBAN HILLS",35.92,-84.04,3555200,842400
201905,135728,814329,1,.89,"NW","PITNER",35.89,-83.76,3553400,8345600
201905,135728,814330,1,.56,"W","WEST KNOXVILLE",35.97,-83.96,3558200,8357600
201905,135728,814331,1,1.81,"ENE","CORRYTON",36.16,-83.75,369600,8345000
201905,135728,814332,1,1.38,"N","OAKLAND",36.29,-82.62,3617400,8237200
201905,135728,814333,1,.89,"NW","BULLS GAP",36.26,-83.09,3615600,835400
201905,135728,814336,1,.89,"NW","ROGERSVILLE",36.41,-83.01,3624600,83600
201905,135728,814338,1,.89,"SE","(TYS)MCGHEE TYSON KN",35.81,-83.99,3548600,8359400
201905,135729,825511,1,.69,"S","WESTON",41.34,-83.8,4120400,8348000
201905,135729,825512,1,1.24,"WNW","OAK HARBOR",41.53,-83.17,4131800,8310200
201905,135729,825513,1,.52,"E","BOWLING GREEN",41.37,-83.66,4122200,8339600
201905,135729,827561,1,0,"N","BOWLING GREEN",41.37,-83.67,4122200,8340200
201905,135729,827564,1,.52,"E","HASKINS",41.47,-83.71,4128200,8342600
201905,135729,827565,1,1.24,"ESE","PORT CLINTON",41.51,-82.93,4130600,8255800
201905,135729,827566,1,.86,"SE","LINDSEY",41.41,-83.21,4124600,8312600
201905,135729,827567,1,0,"N","CLYDE",41.32,-82.97,4119200,8258200
201905,135729,827568,1,.52,"E","WEIKER ARPT",41.23,-83.02,4113800,831200
201905,135729,827569,1,.52,"E","CRYSTAL ROCK",41.45,-82.84,4127000,8250400
201905,135729,827570,1,.52,"E","SANDUSKY",41.45,-82.71,4127000,8242600
201905,135729,827571,1,0,"N","AVERY",41.33,-82.63,4119800,8237800
201905,135729,827572,1,0,"N","NORWALK HURON CO ARP",41.25,-82.55,4115000,8233000
201905,135729,827574,1,1.48,"SSW","BROWNHELM STATION",41.4,-82.31,4124000,8218600
201905,135729,827575,1,2.18,"ESE","AVON LAKE",41.51,-81.98,4130600,8158800
201905,135729,827576,1,0,"N","BEREA",41.37,-81.85,4122200,8151000
201905,135729,827577,1,1.24,"WNW","LYNDHURST",41.53,-81.5,4131800,8130000
201905,135729,827578,1,.86,"NW","WILLOUGHBY",41.64,-81.41,4138400,8124600
201905,135729,827579,1,0,"N","CANTON",40.8,-81.38,4048000,8122800
201905,135729,829890,1,0,"N","CLYDE",41.32,-82.97,4119200,8258200
201905,135729,829891,1,.52,"W","(CGF)CUYAHOGA CO ARP",41.57,-81.49,4134200,8129400
201905,135730,825507,1,.86,"SE","LAKE CITY",42.01,-80.34,42600,8020400
201905,135730,825508,1,.69,"N","EDINBORO",41.88,-80.13,4152800,807800
201905,135730,825509,1,1.24,"SE","ITLEY",41.91,-80.06,4154600,803600
201905,135731,814339,1,1.8,"ESE","BOWLING",36.66,-83.07,3639600,834200
201905,135731,814341,1,.89,"NW","JONESVILLE",36.69,-83.11,3641400,836600
201905,135733,814370,1,.99,"W","MAGUNDEN",35.3688,-118.9176,3522128,11855056
201905,135733,814371,1,1.24,"SE","EAST POTERVILLE",36.0597,-118.9817,363582,11858902
201905,135740,827868,1,1.49,"SSW","(NRC)NAF CROWS LANDI",37.4,-121.13,3724000,1217800
201905,135740,828541,1,1.76,"NE","OAKDALE",37.79,-120.83,3747400,12049800
201905,135740,828543,1,1.09,"W","MAYFAIR",38,-121.32,3800,12119200
201905,135740,828545,1,2.29,"WNW","STOCKTON",37.98,-121.34,3758800,12120400
201905,135740,828545,2,2.29,"WNW","STOCKTON",37.9827,-121.3389,3758962,12120334
201905,135740,828545,3,2.4,"WNW","STOCKTON",37.9847,-121.3399,3759082,12120394
201905,135740,828545,4,.95,"SW","MORADA",38.0211,-121.2833,381266,12116998
201905,135740,828545,5,1.33,"NE","MAYFAIR",38.0121,-121.281,38726,12116860
201905,135740,828546,1,4.96,"SSW","HOLT",37.86,-121.45,3751600,12127000
201905,135740,828558,1,4.96,"SSW","HOLT",37.86,-121.45,3751600,12127000
201905,135768,827580,1,11.9,"SW","WILLOWICK",41.518,-81.6854,4131080,8141124
201905,135790,824436,1,.62,"ESE","DUNGARVIN",40.718,-78.0685,4043080,784110
201905,135790,824438,1,2.51,"ENE","NEFFS MILLS",40.6692,-77.9094,4040152,7754564
201905,135790,824440,1,.07,"SSW","JOHNSTOWN",40.3292,-78.9207,4019752,7855242
201905,135790,824441,1,.8,"W","ALINDA",40.3479,-77.285,4020874,7717100
201905,135790,824443,1,1.27,"ENE","NEEDMORE",39.86,-78.15,3951600,789000
201905,135790,825165,1,0,"N","STONACH",40.97,-78.58,4058200,7834800
201905,135790,825167,1,2.72,"SE","MARENGO",40.7078,-77.987,4042468,7759220
201905,135790,825168,1,0,"N","JOHNSTOWN",40.33,-78.92,4019800,7855200
201905,135790,825169,1,.04,"W","DAISYTOWN",40.32,-78.9007,4019200,7854042
201905,135790,825170,1,.79,"W","ALINDA",40.3478,-77.2848,4020868,7717088
201905,135790,825171,1,.11,"NE","ALINDA",40.3511,-77.2684,4021066,7716104
201905,135790,825172,1,1.27,"WNW","MC VEYTOWN",40.5095,-77.7507,4030570,7745042
201905,135790,825173,1,.69,"S","EVERETT",40.01,-78.37,40600,7822200
201905,135790,825175,1,1.8,"ESE","REEDS GAP",40.4237,-77.5867,4025422,7735202
201905,135790,825176,1,1.07,"NNW","FLINTVILLE",40.3344,-76.3576,4020064,7621456
201905,135790,825177,1,2.62,"ENE","BLOSERVILLE",40.241,-77.3224,4014460,7719344
201905,135790,825178,1,1.52,"NNW","DENVER",40.2509,-76.1387,4015054,768322
201905,135790,825179,1,1.29,"SSE","SWARTZVILLE",40.2138,-76.058,4012828,763480
201905,135790,825347,1,1.23,"N","EAST HANOVER",40.4177,-76.5795,4025062,7634770
201905,135791,814712,1,.6,"SSW","LA CENTER",37.062,-88.9842,373720,8859052
201905,135791,814712,2,.4,"SE","LA CENTER",37.0659,-88.9749,373954,8858494
201905,135792,818628,1,.59,"WNW","ELIM",40.3233,-78.9403,4019398,7856418
201905,135792,818628,2,1.05,"SSE","ELIM",40.3068,-78.92,4018408,7855200
201905,135793,814713,1,4.1,"SE","DEATH VLY",36.4092,-116.7965,3624552,11647790
201905,135793,814713,2,4.71,"SE","DEATH VLY",36.3991,-116.7938,3623946,11647628
201905,135793,814713,3,5.59,"SE","DEATH VLY",36.3917,-116.7803,3623502,11646818
201905,135793,814713,4,5.58,"SE","DEATH VLY",36.3941,-116.7777,3623646,11646662
201905,135793,814713,5,4.3,"SE","DEATH VLY",36.408,-116.7929,3624480,11647574
201905,135794,814719,1,3.49,"SSW","SCOTTYS CASTLE",36.9509,-117.3451,3657054,11720706
201905,135794,814719,2,8.3,"SSE","SCOTTYS CASTLE",36.8866,-117.2802,3653196,11716812
201905,135794,814719,3,7.67,"SSE","SCOTTYS CASTLE",36.8983,-117.2745,3653898,11716470
201905,135794,814719,4,2.58,"S","SCOTTYS CASTLE",36.9627,-117.3314,3657762,11719884
201905,135795,814728,1,10.14,"WNW","DARWIN ARPT",36.34,-117.76,3620400,11745600
201905,135795,814728,2,9.81,"WNW","DARWIN ARPT",36.3375,-117.7551,3620250,11745306
201905,135795,814728,3,9.82,"WNW","DARWIN ARPT",36.3391,-117.7541,3620346,11745246
201905,135795,814728,4,10.13,"WNW","DARWIN ARPT",36.3418,-117.7586,3620508,11745516
201905,135796,814729,1,2.25,"WNW","PAHRUMP",36.232,-116.0175,3613920,1161050
201905,135796,814729,2,2.19,"WNW","PAHRUMP",36.2336,-116.0156,3614016,116936
201905,135796,822589,1,.6,"SW","URSINE",37.9738,-114.2277,3758428,11413662
201905,135796,822589,2,.56,"SSW","URSINE",37.9721,-114.2224,3758326,11413344
201905,135796,822589,3,.25,"NNE","URSINE",37.9832,-114.2181,3758992,11413086
201905,135796,822589,4,.26,"N","URSINE",37.9837,-114.2204,3759022,11413224
201905,135797,814720,1,2,"E","LEDBETTER",37.05,-88.4437,373000,8826622
201905,135797,814724,1,3,"S","CALVERT CITY",36.9866,-88.35,3659196,8821000
201905,135797,814725,1,3,"NNE","CLIFTY",37.0201,-87.1292,371206,877752
201905,135797,814726,1,0,"NNW","BEELERTON",36.6,-88.87,3636000,8852200
201905,135797,814727,1,0,"W","CRUTCHFIELD",36.58,-88.93,3634800,8855800
201905,135798,814730,1,0,"E","PAYNOR",36.52,-90.92,3631200,9055200
201905,135798,814731,1,3,"W","FAIRDEALING",36.67,-90.6741,3640200,9040446
201905,135798,814731,2,0,"W","FAIRDEALING",36.67,-90.62,3640200,9037200
201905,135801,814732,1,3,"NW","DEXTER",36.8307,-89.9884,3649842,8959304
201905,135801,814732,2,7,"E","BLOOMFIELD",36.9,-89.7933,3654000,8947598
201905,135801,814733,1,2,"E","TASKEE STATION",36.97,-90.4438,3658200,9026628
201905,135801,814736,1,1.92,"N","(P02)POPLAR BLUFF AR",36.7975,-90.3353,3647850,9020118
201905,135801,814737,1,0,"SE","VANDUSER",37,-89.68,3700,8940800
201905,135801,814737,2,0,"SE","BLODGETT",37,-89.53,3700,8931800
201905,135805,814757,1,0,"N","(MDH)CRBNDL/MRFYSBRO",37.78,-89.25,3746800,8915000
201905,135805,814758,1,3,"SE","ANNA",37.4393,-89.2113,3726358,8912678
201905,135805,814760,1,0,"N","WEST FRANKFORT",37.9,-88.92,3754000,8855200
201905,135805,814760,2,2,"E","WEST FRANKFORT",37.9,-88.8833,3754000,8852998
201905,136299,817963,1,.54,"W","POINT PLEASANT",38.85,-82.13,3851000,827800
201905,136299,817964,1,.54,"E","POINT PLEASANT",38.85,-82.11,3851000,826600
201905,136299,817965,1,.54,"E","SHERMAN",38.98,-81.74,3858800,8144400
201905,136299,817966,1,.88,"SE","LATTIMER",38.82,-81.51,3849200,8130600
